name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions
CIFAR10,0.1573999971151352,2614.980114221573,53.55691456794739,10000,online_iterative,density,29,0.08800029754638672,,,,,,,,,,,,5,reset,0.25,40
CIFAR10,0.10320000350475311,2614.980114221573,57.0426504611969,10000,online_iterative,density,29,0.08800029754638672,,,,,,,,,,,,5,reset,0.25,50
CIFAR10,0.05590000003576279,2614.980114221573,62.67873406410217,10000,online_iterative,density,29,0.08800029754638672,,,,,,,,,,,,5,reset,0.25,60
CIFAR10,0.031300000846385956,2614.980114221573,57.13552522659302,10000,online_iterative,density,29,0.08800029754638672,,,,,,,,,,,,5,reset,0.25,70
CIFAR10,0.019999999552965164,2614.980114221573,53.841881275177,10000,online_iterative,density,29,0.08800029754638672,,,,,,,,,,,,5,reset,0.25,80
CIFAR10,0.013299999758601189,2614.980114221573,51.54254746437073,10000,online_iterative,density,29,0.08800029754638672,,,,,,,,,,,,5,reset,0.25,90
CIFAR10,0.010300000198185444,2614.980114221573,59.90114402770996,10000,online_iterative,density,29,0.08800029754638672,,,,,,,,,,,,5,reset,0.25,100
EuropeanLanguages,0.04514285549521446,6607.664205789566,64.03875064849854,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,0
EuropeanLanguages,0.045666664838790894,6607.664205789566,72.00426244735718,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,5
EuropeanLanguages,0.04561904817819595,6607.664205789566,57.890918016433716,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,10
EuropeanLanguages,0.04561904817819595,6607.664205789566,54.57546591758728,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,20
EuropeanLanguages,0.045571427792310715,6607.664205789566,56.09297513961792,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,30
EuropeanLanguages,0.04471428692340851,6607.664205789566,56.46527147293091,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,40
EuropeanLanguages,0.04804762080311775,6607.664205789566,58.57803273200989,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,50
EuropeanLanguages,0.049142856150865555,6607.664205789566,59.89744591712952,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,60
EuropeanLanguages,0.046142857521772385,6607.664205789566,62.32738208770752,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,70
EuropeanLanguages,0.046714287251234055,6607.664205789566,59.94389081001282,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,80
EuropeanLanguages,0.04699999839067459,6607.664205789566,61.401113748550415,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,90
EuropeanLanguages,0.04680952429771423,6607.664205789566,63.60618019104004,10000,online_iterative,density,30,3.373771905899048,,,,,,,,,,,,5,reset,0.25,100
MNIST,0.9118000268936157,1782.4640407562256,43.23217272758484,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,0
MNIST,0.9090999960899353,1782.4640407562256,45.179086685180664,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,5
MNIST,0.9092000126838684,1782.4640407562256,47.086562395095825,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,10
MNIST,0.9020000100135803,1782.4640407562256,40.04240369796753,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,20
MNIST,0.8841999769210815,1782.4640407562256,41.71002817153931,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,30
MNIST,0.784600019454956,1782.4640407562256,41.99673295021057,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,40
MNIST,0.09749999642372131,1782.4640407562256,33.149078607559204,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,50
MNIST,0.0005000000237487257,1782.4640407562256,38.096988677978516,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,60
MNIST,0.00039999998989515007,1782.4640407562256,40.75738286972046,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,70
MNIST,0.00019999999494757503,1782.4640407562256,40.34260296821594,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,80
MNIST,9.999999747378752e-05,1782.4640407562256,39.02874183654785,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,90
MNIST,0.00019999999494757503,1782.4640407562256,38.36377763748169,10000,online_iterative,density,30,0.5273336172103882,,,,,,,,,,,,5,reset,0.25,100
EMGHandGestures,0.9873417615890503,12.290162801742554,0.42141151428222656,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,0
EMGHandGestures,0.9873417615890503,12.290162801742554,0.4317348003387451,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,5
EMGHandGestures,0.9873417615890503,12.290162801742554,1.0410606861114502,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,10
EMGHandGestures,0.9873417615890503,12.290162801742554,0.716181755065918,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,20
EMGHandGestures,0.9936708807945251,12.290162801742554,0.44128894805908203,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,30
EMGHandGestures,0.9810126423835754,12.290162801742554,0.6228654384613037,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,40
EMGHandGestures,0.16455696523189545,12.290162801742554,0.4438927173614502,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,50
EMGHandGestures,0.0,12.290162801742554,0.44373178482055664,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,60
EMGHandGestures,0.0,12.290162801742554,1.0473825931549072,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,70
EMGHandGestures,0.0,12.290162801742554,0.49702024459838867,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,80
EMGHandGestures,0.0,12.290162801742554,0.4481241703033447,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,90
EMGHandGestures,0.0,12.290162801742554,0.44957399368286133,10000,online_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,100
PAMAP,0.9712790846824646,4480.808787107468,219.24160289764404,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,0
PAMAP,0.9695127010345459,4480.808787107468,204.9134979248047,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,5
PAMAP,0.966505765914917,4480.808787107468,221.53244066238403,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,10
PAMAP,0.9618133306503296,4480.808787107468,222.2241690158844,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,20
PAMAP,0.949785590171814,4480.808787107468,216.3994219303131,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,30
PAMAP,0.9149294495582581,4480.808787107468,226.56671833992004,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,40
PAMAP,0.04577816277742386,4480.808787107468,213.50275874137878,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,50
PAMAP,0.0,4480.808787107468,235.79997038841248,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,60
PAMAP,0.0,4480.808787107468,219.18204069137573,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,70
PAMAP,0.0,4480.808787107468,215.74123334884644,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,80
PAMAP,0.0,4480.808787107468,220.9601011276245,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,90
PAMAP,0.0,4480.808787107468,249.3124339580536,10000,online_iterative,density,29,0.26375412940979004,,,,,,,,,,,,5,reset,0.25,100
ISOLET,0.8935214877128601,181.8219873905182,5.805615663528442,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,0
ISOLET,0.8928800225257874,181.8219873905182,5.9102864265441895,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,5
ISOLET,0.8935214877128601,181.8219873905182,5.7359209060668945,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,10
ISOLET,0.8864656686782837,181.8219873905182,5.9194958209991455,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,20
ISOLET,0.862091064453125,181.8219873905182,6.176933765411377,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,30
ISOLET,0.764592707157135,181.8219873905182,5.196452379226685,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,40
ISOLET,0.02950609289109707,181.8219873905182,6.159414052963257,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,50
ISOLET,0.0,181.8219873905182,7.1920552253723145,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,60
ISOLET,0.0,181.8219873905182,5.795792818069458,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,70
ISOLET,0.0,181.8219873905182,6.674604177474976,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,80
ISOLET,0.0,181.8219873905182,7.473602294921875,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,90
ISOLET,0.0,181.8219873905182,6.319484233856201,10000,online_iterative,density,29,0.02565741539001465,,,,,,,,,,,,5,reset,0.25,100
UCIHAR,0.8347471952438354,218.2908651828766,11.78316855430603,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,0
UCIHAR,0.8323718905448914,218.2908651828766,11.500048160552979,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,5
UCIHAR,0.8313539028167725,218.2908651828766,11.607240676879883,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,10
UCIHAR,0.8249067068099976,218.2908651828766,12.945838451385498,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,20
UCIHAR,0.810654878616333,218.2908651828766,11.297910690307617,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,30
UCIHAR,0.7444859147071838,218.2908651828766,10.955797672271729,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,40
UCIHAR,0.15032236278057098,218.2908651828766,11.43981671333313,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,50
UCIHAR,0.0,218.2908651828766,12.160268783569336,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,60
UCIHAR,0.0,218.2908651828766,11.852955341339111,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,70
UCIHAR,0.0,218.2908651828766,11.985106945037842,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,80
UCIHAR,0.0,218.2908651828766,12.424952983856201,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,90
UCIHAR,0.0,218.2908651828766,10.2193603515625,10000,online_iterative,density,27,0.14689862728118896,,,,,,,,,,,,5,reset,0.25,100
CIFAR10,0.3935999870300293,2502.56201171875,65.76450181007385,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,0
CIFAR10,0.3840000033378601,2502.56201171875,67.69340372085571,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,5
CIFAR10,0.37220001220703125,2502.56201171875,68.81309080123901,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,10
CIFAR10,0.3481999933719635,2502.56201171875,69.57984638214111,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,20
CIFAR10,0.3075999915599823,2502.56201171875,67.72296857833862,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,30
CIFAR10,0.2362000048160553,2502.56201171875,64.90655827522278,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,40
CIFAR10,0.09489999711513519,2502.56201171875,53.45396137237549,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,50
CIFAR10,0.02539999969303608,2502.56201171875,51.37671256065369,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,60
CIFAR10,0.016499999910593033,2502.56201171875,48.42990779876709,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,70
CIFAR10,0.012900000438094139,2502.56201171875,48.57334280014038,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,80
CIFAR10,0.012000000104308128,2502.56201171875,48.9001567363739,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,90
CIFAR10,0.012500000186264515,2502.56201171875,51.70262289047241,10000,adjust_iterative,density,9,2.539200186729431,,,,,,,,,,,,5,reset,0.25,100
EuropeanLanguages,0.047857142984867096,7223.07014632225,87.32779145240784,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,0
EuropeanLanguages,0.0489523820579052,7223.07014632225,76.72479295730591,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,5
EuropeanLanguages,0.04838095232844353,7223.07014632225,72.08331084251404,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,10
EuropeanLanguages,0.0487142838537693,7223.07014632225,70.66961359977722,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,20
EuropeanLanguages,0.049142856150865555,7223.07014632225,75.48664212226868,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,30
EuropeanLanguages,0.051523808389902115,7223.07014632225,73.0576376914978,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,40
EuropeanLanguages,0.047952380031347275,7223.07014632225,92.53743767738342,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,50
EuropeanLanguages,0.04442857205867767,7223.07014632225,91.84077739715576,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,60
EuropeanLanguages,0.044952381402254105,7223.07014632225,84.54152631759644,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,70
EuropeanLanguages,0.04271428659558296,7223.07014632225,78.6389708518982,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,80
EuropeanLanguages,0.04423809424042702,7223.07014632225,87.95575785636902,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,90
EuropeanLanguages,0.04380952566862106,7223.07014632225,86.7565701007843,10000,adjust_iterative,density,30,3.2888323068618774,,,,,,,,,,,,5,reset,0.25,100
MNIST,0.878600001335144,1793.94895029068,42.28569221496582,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,0
MNIST,0.8766000270843506,1793.94895029068,41.554558515548706,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,5
MNIST,0.8743000030517578,1793.94895029068,43.226048946380615,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,10
MNIST,0.8682000041007996,1793.94895029068,47.73772311210632,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,20
MNIST,0.8482999801635742,1793.94895029068,41.594629526138306,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,30
MNIST,0.7797999978065491,1793.94895029068,45.32801795005798,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,40
MNIST,0.10080000013113022,1793.94895029068,45.32361817359924,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,50
MNIST,0.0005000000237487257,1793.94895029068,39.93718147277832,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,60
MNIST,0.00019999999494757503,1793.94895029068,43.41098213195801,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,70
MNIST,0.00019999999494757503,1793.94895029068,39.04602789878845,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,80
MNIST,9.999999747378752e-05,1793.94895029068,50.52836632728577,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,90
MNIST,9.999999747378752e-05,1793.94895029068,41.26707148551941,10000,adjust_iterative,density,29,1.16266667842865,,,,,,,,,,,,5,reset,0.25,100
EMGHandGestures,1.0,11.130306005477905,0.662785530090332,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,0
EMGHandGestures,1.0,11.130306005477905,0.9713454246520996,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,5
EMGHandGestures,1.0,11.130306005477905,0.9725043773651123,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,10
EMGHandGestures,1.0,11.130306005477905,0.9865097999572754,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,20
EMGHandGestures,1.0,11.130306005477905,0.9913778305053711,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,30
EMGHandGestures,0.9936708807945251,11.130306005477905,0.854217529296875,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,40
EMGHandGestures,0.09493670612573624,11.130306005477905,0.46562790870666504,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,50
EMGHandGestures,0.0,11.130306005477905,0.8938770294189453,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,60
EMGHandGestures,0.0,11.130306005477905,0.9226517677307129,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,70
EMGHandGestures,0.0,11.130306005477905,0.9376604557037354,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,80
EMGHandGestures,0.0,11.130306005477905,0.8290719985961914,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,90
EMGHandGestures,0.0,11.130306005477905,0.44988155364990234,10000,adjust_iterative,density,29,0.0,,,,,,,,,,,,5,reset,0.25,100
PAMAP,0.9490305185317993,4993.939729452133,285.0359950065613,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,0
PAMAP,0.947992205619812,4993.939729452133,281.0344843864441,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,5
PAMAP,0.9478304386138916,4993.939729452133,286.50357842445374,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,10
PAMAP,0.9450796842575073,4993.939729452133,290.6040515899658,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,20
PAMAP,0.9387152194976807,4993.939729452133,264.13098764419556,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,30
PAMAP,0.9115045666694641,4993.939729452133,247.68106746673584,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,40
PAMAP,0.04685688018798828,4993.939729452133,267.39738297462463,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,50
PAMAP,0.0,4993.939729452133,313.33279848098755,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,60
PAMAP,0.0,4993.939729452133,317.61781787872314,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,70
PAMAP,0.0,4993.939729452133,312.2967960834503,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,80
PAMAP,0.0,4993.939729452133,330.48957681655884,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,90
PAMAP,0.0,4993.939729452133,287.2711069583893,10000,adjust_iterative,density,29,0.5120205879211426,,,,,,,,,,,,5,reset,0.25,100
ISOLET,0.8755612373352051,226.53264689445496,6.664883136749268,10000,adjust_iterative,density,29,0.15394508838653564,,,,,,,,,,,,5,reset,0.25,0
